match_id,innings_number,player_hash,batting_position
1293023,1,ff3f6fc1,2
1293023,1,4f1bb625,3
1293023,1,64c34cd0,4
1293023,1,d014d5ac,5
1293023,1,50c6bc2b,6
1293023,1,2e11c706,7
1293023,1,bb4b445b,8
1293023,1,b3118300,9
1293023,1,33742f04,10
1293023,2,0bacade8,1
1293023,2,7264b765,2
1293023,2,a4799701,3
1293023,2,ee8f1a6d,4
1293023,2,4a461c24,5
1293023,2,0a4736eb,6
1293023,2,bd4ea627,7
1293023,2,d4eef961,8
1293023,2,9b8a3c39,9
1293024,1,6843a783,1
1293024,1,2f26ac1a,2
1293024,1,cad00a4d,3
1293024,1,fce581b5,4
1293024,1,f1f99156,5
1293024,2,d1c36f5c,1
1293024,2,4e18e961,2
1293024,2,dc2abe5e,3
1293024,2,fd2bf2a0,4
1293024,2,29e253dd,5
1293024,2,2254ab79,6
1293024,2,64d43928,7
1293024,2,efc04be7,8
1293024,2,9c9af282,9
1293024,2,667f678b,10
1293024,2,a8e3170f,11
1293025,1,2eca67f5,1
1293025,1,8a75e999,2
1293025,1,193ef196,3
1293025,1,b6359668,4
1293025,1,522bea89,5
1293025,1,62af8546,6
1293025,1,9cb8d7a6,7
1293025,1,06c2de82,8
1293025,1,ffe699c0,9
1293025,1,f0e722e0,10
1293025,1,cb1a782a,11
1293025,2,fc2fffb5,1
1293025,2,1777c020,2
1293025,2,35f4cf7e,3
1293025,2,9ab63e7b,4
1293025,2,3d284ca3,5
1293025,2,4ae1755b,6
1293025,2,aa8d28ae,7
1293025,2,5f547c8b,8
1293025,2,45a7e761,9
1293025,2,24bb1c2f,10
1293025,2,28392e11,11
1293026,1,1777c020,1
1293026,1,3d284ca3,2
1293026,1,35f4cf7e,3
1293026,1,9ab63e7b,4
1293026,1,4ae1755b,5
1293026,1,1ff2f550,6
1293026,1,aa8d28ae,7
1293026,2,0bacade8,1
1293026,2,7264b765,2
1293026,2,9e9af5f2,3
1293026,2,4a461c24,4
1293026,2,ee8f1a6d,5
1293026,2,a4799701,6
1293026,2,0a4736eb,7
1293026,2,bd4ea627,8
1293026,2,d4eef961,9
1293026,2,f59b3bd1,10
1293026,2,786b7fe8,11
1293027,1,d1c36f5c,1
1293027,1,4e18e961,2
1293027,1,a15618fe,3
1293027,1,fd2bf2a0,4
1293027,1,29e253dd,5
1293027,1,486065b3,6
1293027,2,2eca67f5,1
1293027,2,8a75e999,2
1293027,2,193ef196,3
1293027,2,b6359668,4
1293027,2,522bea89,5
1293027,2,9cb8d7a6,6
1293027,2,06c2de82,7
1293027,2,73f1f6b0,8
1293027,2,f69f1d8a,9
1293027,2,f0e722e0,10
1293028,1,13dd482e,1
1293028,1,9d2d03ef,2
1293028,1,4a461c24,3
1293028,1,ee8f1a6d,4
1293028,1,a4799701,5
1293028,1,0a4736eb,6
1293028,1,9fd3a210,7
1293028,1,9b8a3c39,8
1293028,1,ba158afd,9
1293028,2,6843a783,1
1293028,2,2f26ac1a,2
1293028,2,935678ee,3
1293028,2,fce581b5,4
1293028,2,f1f99156,5
1293028,2,7f048519,6
1293029,1,ff3f6fc1,1
1293029,1,5ea51c25,2
1293029,1,ff077124,3
1293029,1,c13e34f4,4
1293029,1,64c34cd0,5
1293029,1,bb4b445b,6
1293029,1,c6a1b1bb,7
1293029,1,b3118300,8
1293029,1,e9ea5eb5,9
1293029,2,1777c020,1
1293029,2,3d284ca3,2
1293029,2,35f4cf7e,3
1293029,2,9ab63e7b,4
1293029,2,4ae1755b,5
1293029,2,1ff2f550,6
1293029,2,aa8d28ae,7
1293029,2,45a7e761,8
1293029,2,24bb1c2f,9
1293029,2,22ae3041,10
1293029,3,1777c020,1
1293029,3,4ae1755b,2
1293029,4,64c34cd0,1
1293029,4,ff3f6fc1,2
1293030,1,6843a783,1
1293030,1,2f26ac1a,2
1293030,1,935678ee,3
1293030,1,cad00a4d,4
1293030,2,1777c020,1
1293030,2,fc2fffb5,2
1293030,2,35f4cf7e,3
1293030,2,9ab63e7b,4
1293030,2,4ae1755b,5
1293030,2,18fac429,6
1293030,2,3d284ca3,7
1293030,2,aa8d28ae,8
1293030,2,45a7e761,9
1293030,2,24bb1c2f,10
1293030,2,28392e11,11
1293031,1,ff077124,1
1293031,1,ff3f6fc1,2
1293031,1,4f1bb625,3
1293031,1,64c34cd0,4
1293031,1,bb4b445b,5
1293031,1,c13e34f4,6
1293031,1,0bec3a6c,7
1293031,2,9caf69a1,1
1293031,2,92aeac25,2
1293031,2,9de62878,3
1293031,2,ee8f1a6d,4
1293031,2,0a4736eb,5
1293031,2,bd4ea627,6
1293031,2,4a461c24,7
1293032,1,1777c020,1
1293032,1,3d284ca3,2
1293032,1,fc2fffb5,3
1293032,1,35f4cf7e,4
1293032,1,9ab63e7b,5
1293032,1,4ae1755b,6
1293032,1,18fac429,7
1293032,1,aa8d28ae,8
1293032,1,45a7e761,9
1293032,2,cf494ffe,1
1293032,2,92aeac25,2
1293032,2,9caf69a1,3
1293032,2,9de62878,4
1293032,2,4a461c24,5
1293032,2,ee8f1a6d,6
1293032,2,0a4736eb,7
1293032,2,2911de16,8
1293032,2,9e9af5f2,9
1293032,2,55d3d4e8,10
1293032,2,f59b3bd1,11
1293033,1,1777c020,1
1293033,1,fc2fffb5,2
1293033,1,4b345629,3
1293033,1,35f4cf7e,4
1293033,1,9ab63e7b,5
1293033,1,4ae1755b,6
1293033,1,aa8d28ae,7
1293033,2,6843a783,1
1293033,2,2f26ac1a,2
1293033,2,935678ee,3
1293033,2,cad00a4d,4
1293033,2,9489623e,5
1293033,2,f1f99156,6
1293033,2,fce581b5,7
1293033,2,7f048519,8
1293033,2,1c790f4f,9
1293033,2,acee4cc4,10
1293033,2,7ccbb09f,11
1354924,1,1777c020,1
1354924,1,96ce6752,2
1354924,1,1fc6ef83,3
1354924,1,35f4cf7e,4
1354924,1,26d041c4,5
1354924,1,bb4b445b,6
1354924,1,aa8d28ae,7
1354924,2,6843a783,1
1354924,2,2f26ac1a,2
1354924,2,d67d5f00,3
1354924,2,a757b0d8,4
1354924,2,fce581b5,5
1354924,2,bafb9238,6
1354924,2,6dd8b88c,7
1354924,2,4d7f517e,8
1354925,1,ff3f6fc1,1
1354925,1,8a75e999,2
1354925,1,33609a8c,3
1354925,1,f836b33d,4
1354925,1,6c882e9a,5
1354925,1,9219eff0,6
1354925,1,7dc35884,7
1354925,2,afa7e784,1
1354925,2,193ef196,2
1354925,2,c13e34f4,3
1354925,2,b6359668,4
1354925,2,64c34cd0,5
1354925,2,9cb8d7a6,6
1354925,2,2e11c706,7
1354926,1,d1c36f5c,1
1354926,1,2be41edb,2
1354926,1,0251a22f,3
1354926,1,2254ab79,4
1354926,1,fd2bf2a0,5
1354926,1,29e253dd,6
1354926,1,3086f7a4,7
1354926,1,9ab63e7b,8
1354926,1,9c9af282,9
1354926,1,8596fe80,10
1354926,1,ee1b6c27,11
1354926,2,6843a783,1
1354926,2,2f26ac1a,2
1354926,2,cad00a4d,3
1354927,1,193ef196,1
1354927,1,a15618fe,2
1354927,1,c13e34f4,3
1354927,1,afa7e784,4
1354927,1,64c34cd0,5
1354927,1,9cb8d7a6,6
1354927,1,ee95065d,7
1354927,1,dda5aae5,8
1354927,1,7c7d63a2,9
1354927,2,cf494ffe,1
1354927,2,26a8b2fe,2
1354927,2,9948e262,3
1354927,2,af2c687b,4
1354927,2,ee8f1a6d,5
1354927,2,0a4736eb,6
1354927,2,bd4ea627,7
1354927,2,e86754b2,8
1354928,1,6843a783,1
1354928,1,2f26ac1a,2
1354928,1,cad00a4d,3
1354928,1,d67d5f00,4
1354928,1,a757b0d8,5
1354928,2,ff3f6fc1,1
1354928,2,8a75e999,2
1354928,2,33609a8c,3
1354928,2,f836b33d,4
1354928,2,650d5e49,5
1354928,2,6c882e9a,6
1354928,2,9219eff0,7
1354928,2,b3118300,8
1354928,2,1daf3f74,9
1354928,2,4277234d,10
1354928,2,30afc92b,11
1354929,1,d1c36f5c,1
1354929,1,2be41edb,2
1354929,1,0251a22f,3
1354929,1,fd2bf2a0,4
1354929,1,2254ab79,5
1354929,1,29e253dd,6
1354929,1,3086f7a4,7
1354929,1,23cca426,8
1354929,2,193ef196,1
1354929,2,a15618fe,2
1354929,2,c13e34f4,3
1354929,2,64c34cd0,4
1354929,2,afa7e784,5
1354929,2,9cb8d7a6,6
1354929,2,ee95065d,7
1354930,1,6843a783,1
1354930,1,2f26ac1a,2
1354930,1,cad00a4d,3
1354930,1,d67d5f00,4
1354930,1,a757b0d8,5
1354930,1,fce581b5,6
1354930,2,cf494ffe,1
1354930,2,26a8b2fe,2
1354930,2,9948e262,3
1354930,2,af2c687b,4
1354930,2,9de62878,5
1354930,2,ee8f1a6d,6
1354930,2,bd4ea627,7
1354930,2,e86754b2,8
1354930,2,9e9af5f2,9
1354930,2,1c790f4f,10
1354930,2,abb7c76c,11
1354931,1,afa7e784,1
1354931,1,a15618fe,2
1354931,1,c13e34f4,3
1354931,1,64c34cd0,4
1354931,1,9cb8d7a6,5
1354931,1,2e11c706,6
1354931,1,ee95065d,7
1354931,2,1777c020,1
1354931,2,96ce6752,2
1354931,2,1fc6ef83,3
1354931,2,35f4cf7e,4
1354931,2,bb4b445b,5
1354931,2,26d041c4,6
1354931,2,aa8d28ae,7
1354931,2,4a461c24,8
1354931,2,45a7e761,9
1354931,2,24bb1c2f,10
1354931,2,28392e11,11
1354932,1,d1c36f5c,1
1354932,1,2be41edb,2
1354932,1,2254ab79,3
1354932,1,3086f7a4,4
1354932,1,29e253dd,5
1354932,1,23cca426,6
1354932,2,ff3f6fc1,1
1354932,2,8a75e999,2
1354932,2,33609a8c,3
1354932,2,f836b33d,4
1354932,2,650d5e49,5
1354932,2,9219eff0,6
1354932,2,3ff033bb,7
1354932,2,b3118300,8
1354933,1,96ce6752,1
1354933,1,1777c020,2
1354933,1,35f4cf7e,3
1354933,1,1fc6ef83,4
1354933,1,bb4b445b,5
1354933,1,26d041c4,6
1354933,1,aa8d28ae,7
1354933,1,5f547c8b,8
1354933,2,2be41edb,1
1354933,2,0251a22f,2
1354933,2,d1c36f5c,3
1354933,2,9ab63e7b,4
1354933,2,29e253dd,5
1354933,2,3086f7a4,6
1354933,2,23cca426,7
1354933,2,2254ab79,8
1354933,2,8d5d991e,9
1354933,2,8596fe80,10
1354934,1,6843a783,1
1354934,1,2f26ac1a,2
1354934,1,cad00a4d,3
1354934,1,a757b0d8,4
1354934,2,afa7e784,1
1354934,2,a15618fe,2
1354934,2,c13e34f4,3
1354934,2,64c34cd0,4
1354934,2,9cb8d7a6,5
1354934,2,2e11c706,6
1354934,2,ee95065d,7
1354935,1,ff3f6fc1,1
1354935,1,8a75e999,2
1354935,1,33609a8c,3
1354935,1,f836b33d,4
1354935,1,650d5e49,5
1354935,1,9219eff0,6
1354935,1,3ff033bb,7
1354935,1,b3118300,8
1354935,1,33742f04,9
1354935,1,ed031922,10
1354935,2,0bacade8,1
1354935,2,af2c687b,2
1354935,2,9948e262,3
1354935,2,9de62878,4
1354935,2,0a4736eb,5
1354935,2,ee8f1a6d,6
1354936,1,0bacade8,1
1354936,1,af2c687b,2
1354936,1,9948e262,3
1354936,1,9de62878,4
1354936,1,ee8f1a6d,5
1354936,1,0a4736eb,6
1354936,1,bd4ea627,7
1354936,2,d1c36f5c,1
1354936,2,2be41edb,2
1354936,2,4e18e961,3
1354936,2,9ab63e7b,4
1354936,2,2254ab79,5
1354936,2,29e253dd,6
1354936,2,3086f7a4,7
1354936,2,23cca426,8
1354936,2,8596fe80,9
1354936,2,9c9af282,10
1354936,2,774e65b3,11
1354937,1,afa7e784,1
1354937,1,a15618fe,2
1354937,1,431f8af4,3
1354937,1,64c34cd0,4
1354937,1,9cb8d7a6,5
1354937,2,6843a783,1
1354937,2,2f26ac1a,2
1354937,2,cad00a4d,3
1354937,2,d67d5f00,4
1354937,2,fce581b5,5
1354937,2,eb2d5fe7,6
1354937,2,6dd8b88c,7
1354937,2,e342e5fb,8
1354937,2,4d7f517e,9
1354937,2,2cec2a92,10
1354937,2,c290033d,11
1354938,1,96ce6752,1
1354938,1,1777c020,2
1354938,1,fc2fffb5,3
1354938,1,c16d4035,4
1354938,1,aa8d28ae,5
1354938,2,ff3f6fc1,1
1354938,2,8a75e999,2
1354938,2,33609a8c,3
1354938,2,f836b33d,4
1354938,2,6c882e9a,5
1354938,2,650d5e49,6
1354938,2,9219eff0,7
1354938,2,b3118300,8
1354938,2,b2498b5d,9
1354938,2,ed031922,10
1354938,2,30afc92b,11
1354939,1,96ce6752,1
1354939,1,1777c020,2
1354939,1,fc2fffb5,3
1354939,1,c16d4035,4
1354939,1,bb4b445b,5
1354939,1,26d041c4,6
1354939,1,aa8d28ae,7
1354939,1,5f547c8b,8
1354939,1,45a7e761,9
1354939,2,af2c687b,1
1354939,2,0bacade8,2
1354939,2,9948e262,3
1354939,2,9de62878,4
1354939,2,ee8f1a6d,5
1354939,2,0a4736eb,6
1354939,2,bd4ea627,7
1354939,2,e86754b2,8
1354939,2,2911de16,9
1354939,2,aad2830e,10
1354939,2,abb7c76c,11
1354940,1,ff3f6fc1,1
1354940,1,8a75e999,2
1354940,1,33609a8c,3
1354940,1,f836b33d,4
1354940,1,5691931a,5
1354940,1,650d5e49,6
1354940,1,a8e54ef4,7
1354940,2,afa7e784,1
1354940,2,7bcde3fe,2
1354940,2,431f8af4,3
1354940,2,ee95065d,4
1354940,2,64c34cd0,5
1354940,2,9cb8d7a6,6
1354940,2,2e11c706,7
1354940,2,907d6e58,8
1354940,2,a03bba42,9
1354940,2,99d7d5b7,10
1354941,1,96ce6752,1
1354941,1,1777c020,2
1354941,1,fc2fffb5,3
1354941,1,c16d4035,4
1354941,1,bb4b445b,5
1354941,1,45a7e761,6
1354941,1,26d041c4,7
1354941,1,aa8d28ae,8
1354941,1,5f547c8b,9
1354941,1,24bb1c2f,10
1354941,1,28392e11,11
1354941,2,4f1bb625,1
1354941,2,4e18e961,2
1354941,2,2be41edb,3
1354941,2,9ab63e7b,4
1354941,2,29e253dd,5
1354941,2,2254ab79,6
1354941,2,23cca426,7
1354941,2,3086f7a4,8
1354941,2,f69f1d8a,9
1354942,1,193ef196,1
1354942,1,7bcde3fe,2
1354942,1,431f8af4,3
1354942,1,64c34cd0,4
1354942,1,9cb8d7a6,5
1354942,1,ee95065d,6
1354942,1,afa7e784,7
1354942,2,af2c687b,1
1354942,2,92aeac25,2
1354942,2,9948e262,3
1354942,2,bd4ea627,4
1354942,2,ee8f1a6d,5
1354942,2,0a4736eb,6
1354943,1,1777c020,1
1354943,1,96ce6752,2
1354943,1,fc2fffb5,3
1354943,1,c16d4035,4
1354943,1,26d041c4,5
1354943,1,bb4b445b,6
1354943,1,aa8d28ae,7
1354943,1,5f547c8b,8
1354943,1,45a7e761,9
1354943,1,24bb1c2f,10
1354943,2,6843a783,1
1354943,2,2f26ac1a,2
1354943,2,6dd8b88c,3
1354943,2,cad00a4d,4
1354943,2,d67d5f00,5
1354943,2,a757b0d8,6
1354943,2,fce581b5,7
1354943,2,eb2d5fe7,8
1354943,2,2cec2a92,9
1354944,1,4f1bb625,1
1354944,1,4e18e961,2
1354944,1,2254ab79,3
1354944,1,3086f7a4,4
1354944,1,29e253dd,5
1354944,1,1212cbec,6
1354944,1,fd2bf2a0,7
1354944,1,23cca426,8
1354944,2,0bacade8,1
1354944,2,92aeac25,2
1354944,2,af2c687b,3
1354944,2,9de62878,4
1354944,2,7264b765,5
1354944,2,ee8f1a6d,6
1354944,2,0a4736eb,7
1354944,2,bd4ea627,8
1354944,2,2911de16,9
1354944,2,1c790f4f,10
1354945,1,afa7e784,1
1354945,1,7bcde3fe,2
1354945,1,431f8af4,3
1354945,1,b6359668,4
1354945,1,64c34cd0,5
1354945,1,9cb8d7a6,6
1354945,1,dda5aae5,7
1354945,1,907d6e58,8
1354945,2,f8e3c0f8,1
1354945,2,2be41edb,2
1354945,2,3086f7a4,3
1354945,2,29e253dd,4
1354945,2,1212cbec,5
1354945,2,fd2bf2a0,6
1354945,2,2254ab79,7
1354945,2,11614d87,8
1354946,1,33609a8c,1
1354946,1,8a75e999,2
1354946,1,ff3f6fc1,3
1354946,1,f836b33d,4
1354946,1,650d5e49,5
1354946,1,5691931a,6
1354946,1,a8e54ef4,7
1354946,1,8f6dd463,8
1354946,1,b3118300,9
1354946,1,7d92277a,10
1354946,1,ed031922,11
1354946,2,019ca34a,1
1354946,2,1777c020,2
1354946,2,fc2fffb5,3
1354946,2,c16d4035,4
1354946,2,bb4b445b,5
1354946,2,45a7e761,6
1354946,2,26d041c4,7
1354946,2,aa8d28ae,8
1354946,2,5f547c8b,9
1354946,2,24bb1c2f,10
1354946,2,28392e11,11
1354947,1,6843a783,1
1354947,1,2f26ac1a,2
1354947,1,cad00a4d,3
1354947,1,f1f99156,4
1354947,1,d67d5f00,5
1354947,1,a757b0d8,6
1354947,2,0bacade8,1
1354947,2,92aeac25,2
1354947,2,af2c687b,3
1354947,2,9de62878,4
1354947,2,ee8f1a6d,5
1354947,2,bd4ea627,6
1354947,2,0a4736eb,7
1354947,2,7264b765,8
1354947,2,9e9af5f2,9
1354947,2,1c790f4f,10
1354948,1,33609a8c,1
1354948,1,8a75e999,2
1354948,1,650d5e49,3
1354948,1,f836b33d,4
1354948,2,d1c36f5c,1
1354948,2,2be41edb,2
1354948,2,4e18e961,3
1354948,2,9ab63e7b,4
1354949,1,fc2fffb5,1
1354949,1,1777c020,2
1354949,1,35f4cf7e,3
1354949,1,c16d4035,4
1354949,1,26d041c4,5
1354949,1,aa8d28ae,6
1354949,1,5f547c8b,7
1354949,2,0bacade8,1
1354949,2,92aeac25,2
1354949,2,af2c687b,3
1354949,2,9de62878,4
1354949,2,7264b765,5
1354949,2,0a4736eb,6
1354949,2,bd4ea627,7
1354949,2,2911de16,8
1354949,2,9e9af5f2,9
1354949,2,e9c7f0d0,10
1354950,1,33609a8c,1
1354950,1,8a75e999,2
1354950,1,ff3f6fc1,3
1354950,1,650d5e49,4
1354950,1,f836b33d,5
1354950,1,5691931a,6
1354950,1,8f6dd463,7
1354950,1,b3118300,8
1354950,2,6843a783,1
1354950,2,2f26ac1a,2
1354950,2,cad00a4d,3
1354950,2,a757b0d8,4
1354950,2,f1f99156,5
1354950,2,fce581b5,6
1354950,2,eb2d5fe7,7
1354950,2,6dd8b88c,8
1354951,1,bafb9238,1
1354951,1,2f26ac1a,2
1354951,1,cad00a4d,3
1354951,1,f1f99156,4
1354951,1,a757b0d8,5
1354951,2,d1c36f5c,1
1354951,2,2be41edb,2
1354951,2,f8e3c0f8,3
1354951,2,9ab63e7b,4
1354951,2,29e253dd,5
1354951,2,fd2bf2a0,6
1354951,2,3086f7a4,7
1354951,2,f69f1d8a,8
1354951,2,8d5d991e,9
1354951,2,c0c411cb,10
1354952,1,33609a8c,1
1354952,1,ff3f6fc1,2
1354952,1,6c882e9a,3
1354952,1,f836b33d,4
1354952,1,5691931a,5
1354952,1,9219eff0,6
1354952,1,a8e54ef4,7
1354952,1,1daf3f74,8
1354952,1,7d92277a,9
1354952,1,4277234d,10
1354952,2,26a8b2fe,1
1354952,2,92aeac25,2
1354952,2,b98b5e1c,3
1354952,2,af2c687b,4
1354952,2,0bacade8,5
1354952,2,9de62878,6
1354952,2,0a4736eb,7
1354952,2,bd4ea627,8
1354952,2,2911de16,9
1354952,2,9e9af5f2,10
1354952,2,e9c7f0d0,11
1354953,1,c13e34f4,1
1354953,1,9739e85c,2
1354953,1,431f8af4,3
1354953,1,b6359668,4
1354953,1,9cb8d7a6,5
1354953,1,2e11c706,6
1354953,1,ee95065d,7
1354953,1,dda5aae5,8
1354953,1,feb6180d,9
1354953,2,1777c020,1
1354953,2,fc2fffb5,2
1354953,2,35f4cf7e,3
1354953,2,c16d4035,4
1354953,2,bb4b445b,5
1354953,2,aa8d28ae,6
1354953,2,0ecf791e,7
1354953,2,5f547c8b,8
1354953,2,24bb1c2f,9
1354953,2,a968d8eb,10
1354953,2,28392e11,11
1354954,1,bafb9238,1
1354954,1,2f26ac1a,2
1354954,1,cad00a4d,3
1354954,1,a757b0d8,4
1354954,1,f1f99156,5
1354954,1,fce581b5,6
1354954,1,eb2d5fe7,7
1354954,2,96ce6752,1
1354954,2,1777c020,2
1354954,2,fc2fffb5,3
1354954,2,c16d4035,4
1354954,2,45a7e761,5
1354954,2,bb4b445b,6
1354954,2,26d041c4,7
1354954,2,aa8d28ae,8
1354954,2,5f547c8b,9
1354954,2,24bb1c2f,10
1354954,2,28392e11,11
1354955,1,33609a8c,1
1354955,1,8a75e999,2
1354955,1,5691931a,3
1354955,1,ff3f6fc1,4
1354955,1,f836b33d,5
1354955,1,9219eff0,6
1354955,1,a8e54ef4,7
1354955,1,8f6dd463,8
1354955,1,b3118300,9
1354955,2,0bacade8,1
1354955,2,92aeac25,2
1354955,2,b98b5e1c,3
1354955,2,ee8f1a6d,4
1354955,2,af2c687b,5
1354955,2,bd4ea627,6
1354955,2,9de62878,7
1354955,2,2911de16,8
1354956,1,33609a8c,1
1354956,1,8a75e999,2
1354956,1,ff3f6fc1,3
1354956,1,f836b33d,4
1354956,1,6c882e9a,5
1354956,1,a8e54ef4,6
1354956,1,5691931a,7
1354956,2,96ce6752,1
1354956,2,1777c020,2
1354956,2,86229495,3
1354956,2,fc2fffb5,4
1354956,2,c16d4035,5
1354956,2,26d041c4,6
1354956,2,aa8d28ae,7
1354956,2,45a7e761,8
1354957,1,96ce6752,1
1354957,1,1777c020,2
1354957,1,fc2fffb5,3
1354957,1,c16d4035,4
1354957,1,86229495,5
1354957,1,26d041c4,6
1354957,1,45a7e761,7
1354957,1,aa8d28ae,8
1354957,2,bafb9238,1
1354957,2,2f26ac1a,2
1354957,2,cad00a4d,3
1354957,2,a757b0d8,4
1354957,2,f1f99156,5
1354957,2,fce581b5,6
1354957,2,eb2d5fe7,7
1354957,2,6dd8b88c,8
1354957,2,2cec2a92,9
1416472,1,1aba45cd,1
1416472,1,1777c020,2
1416472,1,9948e262,3
1416472,1,fc2fffb5,4
1416472,1,aa8d28ae,5
1416472,1,45a7e761,6
1416472,2,af2c687b,1
1416472,2,92aeac25,2
1416472,2,9de62878,3
1416472,2,89c16049,4
1416473,1,d1c36f5c,1
1416473,1,d07c1b2f,2
1416473,1,cad00a4d,3
1416473,1,d014d5ac,4
1416473,1,3cf54e77,5
1416473,1,9e9af5f2,6
1416473,1,2254ab79,7
1416473,2,33609a8c,1
1416473,2,8a75e999,2
1416473,2,ff3f6fc1,3
1416473,2,f836b33d,4
1416473,2,650d5e49,5
1416473,2,876dbe2d,6
1416473,2,0a4736eb,7
1416473,2,a8e54ef4,8
1416474,1,2f26ac1a,1
1416474,1,ad9c32a2,2
1416474,1,b8cc58c9,3
1416474,1,fce581b5,4
1416474,2,6843a783,1
1416474,2,a15618fe,2
1416474,2,eb75d76c,3
1416474,2,64c34cd0,4
1416474,2,3086f7a4,5
1416474,2,a757b0d8,6
1416474,2,caf69bf7,7
1416474,2,2911de16,8
1416474,2,cb1a782a,9
1416474,2,a03bba42,10
1416475,1,1aba45cd,1
1416475,1,1777c020,2
1416475,1,9948e262,3
1416475,1,fc2fffb5,4
1416475,1,22d73540,5
1416475,1,26d041c4,6
1416475,1,e342e5fb,7
1416475,1,45a7e761,8
1416475,1,73cbe848,9
1416475,2,d1c36f5c,1
1416475,2,d07c1b2f,2
1416475,2,3cf54e77,3
1416475,2,cad00a4d,4
1416475,2,2254ab79,5
1416475,2,d014d5ac,6
1416475,2,4d7f517e,7
1416476,1,af2c687b,1
1416476,1,92aeac25,2
1416476,1,89c16049,3
1416476,1,ff154ecd,4
1416476,1,ee8f1a6d,5
1416476,1,9cb8d7a6,6
1416476,1,9de62878,7
1416476,1,bd4ea627,8
1416476,1,9c9af282,9
1416476,1,cc535250,10
1416476,1,245c97cb,11
1416476,2,2f26ac1a,1
1416476,2,ad9c32a2,2
1416476,2,b8cc58c9,3
1416476,2,4f1bb625,4
1416476,2,29e253dd,5
1416476,2,fce581b5,6
1416476,2,7f048519,7
1416477,1,33609a8c,1
1416477,1,8a75e999,2
1416477,1,ff3f6fc1,3
1416477,1,f836b33d,4
1416477,1,650d5e49,5
1416477,1,0a4736eb,6
1416477,1,a8e54ef4,7
1416477,1,65b6943c,8
1416477,1,68d11420,9
1416477,1,30afc92b,10
1416477,1,3f1066d0,11
1416477,2,6843a783,1
1416477,2,9739e85c,2
1416477,2,a15618fe,3
1416477,2,64c34cd0,4
1416477,2,a757b0d8,5
1416478,1,1aba45cd,1
1416478,1,1777c020,2
1416478,1,9948e262,3
1416478,1,26d041c4,4
1416478,1,22d73540,5
1416478,1,fc2fffb5,6
1416478,1,e342e5fb,7
1416478,2,2f26ac1a,1
1416478,2,ad9c32a2,2
1416478,2,b8cc58c9,3
1416478,2,4f1bb625,4
1416478,2,7f048519,5
1416478,2,29e253dd,6
1416478,2,fce581b5,7
1416479,1,af2c687b,1
1416479,1,92aeac25,2
1416479,1,89c16049,3
1416479,1,9de62878,4
1416479,1,ee8f1a6d,5
1416479,1,ff154ecd,6
1416479,1,9cb8d7a6,7
1416479,1,bd4ea627,8
1416479,1,3b8679bf,9
1416479,1,1c790f4f,10
1416479,2,d1c36f5c,1
1416479,2,d07c1b2f,2
1416479,2,3cf54e77,3
1416479,2,cad00a4d,4
1416479,2,2254ab79,5
1416479,2,d014d5ac,6
1416479,2,4d7f517e,7
1416479,2,9e9af5f2,8
1416479,2,e174dadd,9
1416480,1,33609a8c,1
1416480,1,8a75e999,2
1416480,1,5691931a,3
1416480,1,ff3f6fc1,4
1416480,1,57590dbb,5
1416480,1,650d5e49,6
1416480,1,0a4736eb,7
1416480,1,65b6943c,8
1416480,1,c0c411cb,9
1416480,1,6bb9e53b,10
1416480,2,4f1bb625,1
1416480,2,2f26ac1a,2
1416480,2,b8cc58c9,3
1416480,2,ad9c32a2,4
1416480,2,fce581b5,5
1416480,2,29e253dd,6
1416480,2,6dd8b88c,7
1416480,2,7f048519,8
1416480,2,2cec2a92,9
1416480,2,a86a37ab,10
1416480,2,7ccbb09f,11
1416481,1,1aba45cd,1
1416481,1,1777c020,2
1416481,1,9948e262,3
1416481,1,86229495,4
1416481,1,22d73540,5
1416481,1,1fc6ef83,6
1416481,1,26d041c4,7
1416481,1,e5437608,8
1416481,2,6843a783,1
1416481,2,9739e85c,2
1416481,2,a15618fe,3
1416481,2,64c34cd0,4
1416481,2,3086f7a4,5
1416481,2,a757b0d8,6
1416481,2,caf69bf7,7
1416481,2,ee95065d,8
1416481,2,2911de16,9
1416481,2,cb1a782a,10
1416482,1,bafb9238,1
1416482,1,2f26ac1a,2
1416482,1,b8cc58c9,3
1416482,1,431f8af4,4
1416482,1,29e253dd,5
1416482,1,fce581b5,6
1416482,2,d1c36f5c,1
1416482,2,d07c1b2f,2
1416482,2,3cf54e77,3
1416482,2,cad00a4d,4
1416482,2,3050a1fe,5
1416482,2,d014d5ac,6
1416482,2,4d7f517e,7
1416482,2,9e9af5f2,8
1416482,2,e174dadd,9
1416482,2,abb7c76c,10
1416483,1,33609a8c,1
1416483,1,8a75e999,2
1416483,1,650d5e49,3
1416483,1,0a4736eb,4
1416483,1,ff3f6fc1,5
1416483,1,57590dbb,6
1416483,2,1aba45cd,1
1416483,2,1777c020,2
1416483,2,9948e262,3
1416483,2,1fc6ef83,4
1416483,2,86229495,5
1416483,2,22d73540,6
1416483,2,26d041c4,7
1416483,2,e342e5fb,8
1416484,1,33609a8c,1
1416484,1,8a75e999,2
1416484,1,ff3f6fc1,3
1416484,1,5691931a,4
1416484,1,57590dbb,5
1416484,1,650d5e49,6
1416484,1,0a4736eb,7
1416484,2,ff154ecd,1
1416484,2,af2c687b,2
